symbol,price_date,open_price,high_price,low_price,close_price,volume
AMZN,2019-05-23,91.8295,92.2,90.21,90.774,88486000
GOOGL,2019-05-23,56.7998,56.9971,56.16,56.7637,25214000
AAPL,2019-05-24,43.0671,43.5308,42.6895,42.7731,94858800
AMZN,2019-05-24,91.7945,92.088,90.8925,91.164,67394000
GOOGL,2019-05-24,57.0937,57.2107,56.3359,56.4301,18554000
MSFT,2019-05-24,119.1608,119.6397,118.2782,118.5317,14123400
MSFT,2019-05-28,119.2265,120.1843,118.3533,118.4566,23128400
AAPL,2019-05-28,42.7612,43.1603,42.5198,42.5963,111792800
AMZN,2019-05-28,91.6375,92.4635,91.3675,91.8215,64000000
GOOGL,2019-05-28,56.5724,57.3163,56.4331,56.4772,20948000
AAPL,2019-05-29,42.1637,42.864,42.0633,42.3931,113924800
AMZN,2019-05-29,91.156,91.5,90.3765,90.9595,85580000
GOOGL,2019-05-29,56.1372,56.2512,55.1088,55.5048,36230000
MSFT,2019-05-29,117.7242,117.7336,116.466,117.3111,22763100
MSFT,2019-05-30,117.6116,118.081,117.1609,118.0529,16829600
AAPL,2019-05-30,42.5294,42.8353,42.2234,42.613,84873600
AMZN,2019-05-30,91.2745,91.4735,90.3915,90.816,62938000
GOOGL,2019-05-30,55.5152,55.8448,55.3046,55.5777,18088000
AAPL,2019-05-31,42.1183,42.5389,41.8219,41.8411,108174400
AMZN,2019-05-31,89.5005,89.7795,88.635,88.7535,92376000
GOOGL,2019-05-31,54.7961,55.1807,54.6826,54.8387,31582000
MSFT,2019-05-31,116.6445,117.0106,115.79,116.1281,26646800
MSFT,2019-06-03,116.2877,116.7759,111.7432,112.5225,37983600
AAPL,2019-06-03,41.9677,42.5222,40.6939,41.418,161584400
AMZN,2019-06-03,88.0005,88.3145,83.6,84.6345,181974000
GOOGL,2019-06-03,52.8776,52.8811,50.9002,51.4805,96890000
AAPL,2019-06-04,41.9295,42.9787,41.7096,42.9333,123872000
AMZN,2019-06-04,84.962,86.541,84.0445,86.478,113582000
GOOGL,2019-06-04,51.7655,52.4569,51.3462,52.2611,60512000
MSFT,2019-06-04,113.8746,115.7525,113.283,115.6398,29382600
MSFT,2019-06-05,117.3205,118.1843,116.6257,118.1468,24926100
AAPL,2019-06-05,44.0422,44.2119,43.2917,43.6263,119093600
AMZN,2019-06-05,87.48,87.6,85.7625,86.925,84796000
GOOGL,2019-06-05,52.2864,52.3761,51.196,51.7729,46988000
AAPL,2019-06-06,43.7554,44.3266,43.5331,44.2669,90105200
AMZN,2019-06-06,86.8855,88.0,86.3065,87.718,73786000
GOOGL,2019-06-06,51.8507,52.0386,51.3204,51.9275,29020000
MSFT,2019-06-06,118.7195,120.1561,117.9308,120.0153,21459000
MSFT,2019-06-07,121.3016,124.1748,120.4284,123.3766,33885600
AAPL,2019-06-07,44.5752,45.8681,44.3983,45.4451,122737600
AMZN,2019-06-07,88.185,90.3125,87.9745,90.2015,96164000
GOOGL,2019-06-07,52.2507,53.1998,52.0956,52.949,43828000
AAPL,2019-06-10,45.8418,46.6927,45.7964,46.0259,104883600
AMZN,2019-06-10,91.1,94.2435,90.9,93.0315,107420000
GOOGL,2019-06-10,53.3767,54.2609,53.2915,53.6622,28510000
MSFT,2019-06-10,124.3156,125.893,123.94,124.5034,26477100
MSFT,2019-06-11,125.7052,126.0432,123.264,124.0339,23913700
AAPL,2019-06-11,46.5708,46.8432,46.2697,46.5588,107731600
AMZN,2019-06-11,94.1625,94.685,92.9,93.185,80854000
GOOGL,2019-06-11,54.3674,54.7153,53.5041,53.5769,33508000
AAPL,2019-06-12,46.3533,46.836,46.2194,46.4106,73012800
AMZN,2019-06-12,92.699,93.25,92.219,92.766,53566000
GOOGL,2019-06-12,53.5229,53.6503,53.01,53.4808,23670000
MSFT,2019-06-12,123.3767,123.9118,122.7288,123.4612,17092500
MSFT,2019-06-13,123.9212,124.8789,123.5269,124.2405,17200800
AAPL,2019-06-13,46.5325,47.032,46.2697,46.4011,86698400
AMZN,2019-06-13,93.336,94.1545,93.111,93.515,55916000
GOOGL,2019-06-13,53.7588,54.3476,53.6528,54.071,20814000
AAPL,2019-06-14,45.7797,46.2673,45.481,46.0641,75046000
AMZN,2019-06-14,93.2,93.8,92.95,93.4835,57024000
GOOGL,2019-06-14,54.0081,54.2569,53.5987,53.8376,24582000
MSFT,2019-06-14,124.1841,125.6207,123.602,124.3625,17821700
MSFT,2019-06-17,124.5316,125.5644,124.4377,124.7381,14517800
AAPL,2019-06-17,46.1023,46.5947,45.9279,46.339,58676400
AMZN,2019-06-17,93.825,94.7845,93.7725,94.3015,52686000
GOOGL,2019-06-17,53.9764,54.58,53.9219,54.2138,19770000
AAPL,2019-06-18,46.8552,47.8685,46.6544,47.4288,106204000
AMZN,2019-06-18,95.0675,96.0835,94.9895,95.0685,77914000
GOOGL,2019-06-18,55.0865,55.4473,54.5557,54.7763,34526000
MSFT,2019-06-18,125.9963,126.9822,125.4142,126.9071,25934500
MSFT,2019-06-19,126.7568,127.6301,125.6395,127.4047,23744400
AAPL,2019-06-19,47.7227,47.7705,47.1563,47.2902,84496800
AMZN,2019-06-19,95.392,95.979,94.6235,95.4395,57906000
GOOGL,2019-06-19,54.8754,54.9839,54.3198,54.7401,26714000
AAPL,2019-06-20,47.8876,47.945,47.3284,47.6702,86056000
AMZN,2019-06-20,96.6665,96.76,95.29,95.9095,64344000
GOOGL,2019-06-20,55.5921,55.6426,54.8635,55.1708,24018000
MSFT,2019-06-20,129.0572,129.2544,127.4328,128.5878,33042600
MSFT,2019-06-21,128.2404,129.3201,128.1277,128.6065,36727900
AAPL,2019-06-21,47.5124,48.0024,47.3571,47.5076,191202400
AMZN,2019-06-21,95.805,96.2975,95.379,95.565,78672000
GOOGL,2019-06-21,55.0053,55.8334,54.9983,55.7739,50774000
AAPL,2019-06-24,47.4503,47.8375,47.3619,47.4598,72881600
AMZN,2019-06-24,95.633,95.843,95.065,95.695,45660000
GOOGL,2019-06-24,55.5078,55.6847,55.1762,55.3442,24236000
MSFT,2019-06-24,128.6348,129.9492,128.6347,129.3671,20628800
MSFT,2019-06-25,128.8695,129.1887,124.6255,125.2827,33327400
AAPL,2019-06-25,47.424,47.6224,46.6735,46.7405,84281200
AMZN,2019-06-25,95.592,95.8195,93.621,93.9135,60246000
GOOGL,2019-06-25,55.264,55.2947,53.7534,53.9011,31644000
AAPL,2019-06-26,47.2663,48.0358,47.1659,47.7514,104270000
AMZN,2019-06-26,94.624,95.19,94.366,94.8915,48838000
GOOGL,2019-06-26,54.0705,54.2747,53.2127,53.5412,34698000
MSFT,2019-06-26,126.1465,127.4517,125.4423,125.7522,23657700
MSFT,2019-06-27,125.9493,126.4845,125.3578,125.9587,16557500
AAPL,2019-06-27,47.8685,48.1745,47.6965,47.7371,83598800
AMZN,2019-06-27,95.1,95.562,94.902,95.214,42834000
GOOGL,2019-06-27,53.8599,53.9447,53.3197,53.3584,24078000
AAPL,2019-06-28,47.4838,47.6797,47.0942,47.3021,124442400
AMZN,2019-06-28,95.455,95.647,94.2,94.6815,60748000
GOOGL,2019-06-28,53.3881,53.6641,53.2181,53.6641,33672000
MSFT,2019-06-28,126.3531,126.3813,125.0292,125.7804,30043000
MSFT,2019-07-01,128.2873,128.353,126.7287,127.3953,22613500
AAPL,2019-07-01,48.5568,48.8723,47.9546,48.1697,109012000
AMZN,2019-07-01,96.149,96.491,95.733,96.1095,63842000
GOOGL,2019-07-01,54.5681,54.9423,54.2851,54.5166,29196000
AAPL,2019-07-02,48.1362,48.5473,48.1243,48.4517,67740800
AMZN,2019-07-02,95.969,96.7395,95.3315,96.7155,52918000
GOOGL,2019-07-02,54.756,55.1554,54.5002,55.141,20630000
MSFT,2019-07-02,127.8084,128.2497,127.0761,128.2403,15237800
MSFT,2019-07-03,128.4469,129.3295,127.968,129.0666,13629300
AAPL,2019-07-03,48.5831,48.8604,48.4421,48.8532,45448000
AMZN,2019-07-03,96.7945,97.0795,96.525,96.95,33806000
GOOGL,2019-07-03,55.4335,55.9038,55.2526,55.656,20154000
AAPL,2019-07-05,48.5999,49.0133,48.4923,48.8102,69062000
AMZN,2019-07-05,96.43,97.295,96.265,97.1455,52568000
GOOGL,2019-07-05,55.4766,56.2339,55.3839,56.1357,29794000
MSFT,2019-07-05,127.6395,128.9446,127.4329,128.6911,18141100
MSFT,2019-07-08,128.0714,128.7286,127.1043,128.5972,16779700
AAPL,2019-07-08,47.9928,48.1338,47.4192,47.804,101354400
AMZN,2019-07-08,96.706,97.8,96.4125,97.616,57668000
GOOGL,2019-07-08,55.7987,55.8651,55.0994,55.3487,29888000
AAPL,2019-07-09,47.608,48.1601,47.5148,48.0956,82312000
AMZN,2019-07-09,97.39,99.5005,97.174,99.415,86914000
GOOGL,2019-07-09,55.0281,55.8973,54.8709,55.7204,29472000
MSFT,2019-07-09,127.6958,128.6066,127.508,128.1277,19953100
MSFT,2019-07-10,128.7568,130.1182,128.6535,129.4328,24204400
AAPL,2019-07-10,48.2414,48.6907,48.1721,48.5712,71588400
AMZN,2019-07-10,99.8255,101.247,99.77,100.8705,98638000
GOOGL,2019-07-10,56.1184,56.615,56.0361,56.5441,30710000
AAPL,2019-07-11,48.5903,48.8484,48.2079,48.2175,80767200
AMZN,2019-07-11,101.281,101.79,99.765,100.0535,86356000
GOOGL,2019-07-11,56.8043,57.1552,56.4757,56.7012,26004000
MSFT,2019-07-11,129.7614,130.7192,129.4516,129.9492,22327900
MSFT,2019-07-12,130.3718,130.6347,129.5831,130.4187,18936800
AAPL,2019-07-12,48.3848,48.7552,48.325,48.5879,70380800
AMZN,2019-07-12,100.4135,100.85,100.1935,100.55,50186000
GOOGL,2019-07-12,56.6442,56.8707,56.4276,56.7637,21878000
AAPL,2019-07-15,48.7767,49.2021,48.7552,49.0444,67789600
AMZN,2019-07-15,101.07,101.145,100.0775,101.0495,59626000
GOOGL,2019-07-15,56.7637,57.0283,56.499,57.0199,21164000
MSFT,2019-07-15,130.9257,131.0196,130.0056,130.4187,16651500
MSFT,2019-07-16,130.475,130.5595,128.184,128.7098,22726100
AAPL,2019-07-16,48.8962,49.2595,48.6357,48.8747,67467200
AMZN,2019-07-16,100.529,101.316,100.061,100.495,52364000
GOOGL,2019-07-16,56.8326,57.4198,56.8325,57.1661,25352000
AAPL,2019-07-17,48.7672,49.0157,48.5807,48.5999,56430000
AMZN,2019-07-17,100.3525,100.6,99.6015,99.6015,51176000
GOOGL,2019-07-17,57.0402,57.4129,56.8271,56.833,19538000
MSFT,2019-07-17,129.292,129.5079,127.9023,127.9493,20211000
MSFT,2019-07-18,127.2733,128.2779,126.447,128.0901,30381800
AAPL,2019-07-18,48.7552,49.2045,48.6835,49.1519,74162400
AMZN,2019-07-18,99.0005,99.375,97.5775,98.895,69738000
GOOGL,2019-07-18,56.5981,56.9039,56.1452,56.8578,25450000
AAPL,2019-07-19,49.183,49.3527,48.3633,48.4182,83717200
AMZN,2019-07-19,99.5605,99.8,98.1115,98.226,63712000
GOOGL,2019-07-19,56.9609,57.0729,56.0654,56.0802,23184000
MSFT,2019-07-19,131.6581,132.0806,128.1183,128.2779,48992400
MSFT,2019-07-22,129.0197,130.691,128.9446,129.9774,25074900
AAPL,2019-07-22,48.6716,49.5272,48.662,49.5248,89111600
AMZN,2019-07-22,98.557,99.45,97.913,99.2815,58000000
GOOGL,2019-07-22,56.2745,56.5,55.766,56.4599,28914000
AAPL,2019-07-23,49.8211,49.9287,49.5415,49.9119,73420800
AMZN,2019-07-23,99.7995,99.8895,98.6565,99.7245,54070000
GOOGL,2019-07-23,56.67,56.9381,56.1447,56.898,20648000
MSFT,2019-07-23,131.2262,131.4422,129.6018,130.7849,18034600
MSFT,2019-07-24,130.4187,132.1463,130.3717,132.1276,20738300
AAPL,2019-07-24,49.6323,49.986,49.5128,49.8713,59966400
AMZN,2019-07-24,98.465,100.065,98.2935,100.0405,52626000
GOOGL,2019-07-24,56.1333,56.7696,55.9296,56.4856,27192000
AAPL,2019-07-25,49.9239,50.0075,49.4077,49.477,55638400
AMZN,2019-07-25,100.05,100.06,98.636,98.691,82730000
GOOGL,2019-07-25,56.447,56.6769,55.6917,56.2978,54762000
MSFT,2019-07-25,131.8552,132.0243,130.813,131.6299,18356900
MSFT,2019-07-26,131.7989,133.0289,131.7332,132.7097,19037600
AAPL,2019-07-26,49.5869,50.1247,49.5057,49.649,70475600
AMZN,2019-07-26,97.1,97.545,96.2255,97.1525,98542000
GOOGL,2019-07-26,60.8603,62.8621,60.8603,61.7138,121216000
AAPL,2019-07-29,49.8211,50.3421,49.8164,50.1127,86693600
AMZN,2019-07-29,96.5,96.6115,94.527,95.6225,89864000
GOOGL,2019-07-29,61.579,61.9006,60.9694,61.5463,41382000
MSFT,2019-07-29,132.86,132.8694,130.86,132.4187,16605900
MSFT,2019-07-30,131.583,132.5971,131.2638,131.7802,16846500
AAPL,2019-07-30,49.8928,50.2274,49.5463,49.8976,135742800
AMZN,2019-07-30,94.556,95.4945,94.174,94.9265,58218000
GOOGL,2019-07-30,60.8108,61.3019,60.7275,60.8603,28616000
AAPL,2019-07-31,51.7235,52.9066,50.4999,50.9157,277125600
AMZN,2019-07-31,94.9055,94.9775,92.472,93.339,89414000
GOOGL,2019-07-31,60.7052,61.2028,59.878,60.3746,39960000
MSFT,2019-07-31,131.7614,131.9116,126.8319,127.9493,38598800
MSFT,2019-08-01,128.6347,132.3342,128.569,129.63,40557500
AAPL,2019-08-01,51.1213,52.1083,49.4101,49.814,216071600
AMZN,2019-08-01,93.586,94.896,92.2005,92.766,94266000
GOOGL,2019-08-01,60.3464,61.2717,59.8196,60.0565,35426000
AAPL,2019-08-02,49.1209,49.336,48.1888,48.76,163448400
AMZN,2019-08-02,92.2535,92.318,90.401,91.162,99124000
GOOGL,2019-08-02,59.6213,59.9435,58.977,59.2903,34910000
MSFT,2019-08-02,129.6581,129.8741,127.001,128.5408,30791600
MSFT,2019-08-05,125.1607,125.7522,122.7945,124.1372,42749600
AAPL,2019-08-05,47.3188,47.4766,46.0259,46.2075,209572000
AMZN,2019-08-05,88.511,89.4335,87.439,88.2565,121164000
GOOGL,2019-08-05,58.133,58.3268,56.6353,57.23,47840000
AAPL,2019-08-06,46.9173,47.338,46.3748,47.0822,143299200
AMZN,2019-08-06,89.6115,89.6885,87.67,89.3915,101406000
GOOGL,2019-08-06,57.7638,58.5508,57.5661,58.0394,36014000
MSFT,2019-08-06,125.6301,127.3953,125.0761,126.4658,32696700
MSFT,2019-08-07,125.6207,127.3671,123.7804,127.0197,33414500
AAPL,2019-08-07,46.7022,47.6941,46.3222,47.5698,133457600
AMZN,2019-08-07,88.6995,89.9465,87.85,89.67,90538000
GOOGL,2019-08-07,57.3812,58.475,57.0362,58.2787,30686000
AAPL,2019-08-08,47.847,48.6429,47.6534,48.619,108038000
AMZN,2019-08-08,90.3,91.713,89.9055,91.6445,74024000
GOOGL,2019-08-08,58.8001,59.7839,58.1841,59.7794,30116000
MSFT,2019-08-08,128.2591,130.5032,127.6301,130.4093,27496500
MSFT,2019-08-09,130.1464,130.8694,128.1277,129.3014,23466700
AAPL,2019-08-09,48.2927,48.643,47.8105,48.2183,98478800
AMZN,2019-08-09,91.4475,91.5545,90.111,90.379,57596000
GOOGL,2019-08-09,59.4721,59.6937,58.7238,58.9225,20418000
AAPL,2019-08-12,47.8897,48.4726,47.7769,48.096,89927600
AMZN,2019-08-12,89.7995,90.049,88.85,89.246,58110000
GOOGL,2019-08-12,58.4814,58.7595,57.9224,58.2089,22064000
MSFT,2019-08-12,128.7005,129.4422,126.9822,127.4986,20484300
MSFT,2019-08-13,127.7427,130.3248,126.7568,130.137,25154600
AAPL,2019-08-13,48.2255,50.8933,48.096,50.1328,188874000
AMZN,2019-08-13,89.15,91.587,89.0,91.217,79880000
GOOGL,2019-08-13,58.2014,59.7417,58.134,59.3106,28434000
AAPL,2019-08-14,48.7389,49.5258,48.6022,48.6406,146189600
AMZN,2019-08-14,89.6505,89.7825,87.861,88.148,97872000
GOOGL,2019-08-14,58.2867,58.6197,57.5433,57.7009,35430000
MSFT,2019-08-14,128.4602,128.9877,125.9259,126.218,32527300
MSFT,2019-08-15,126.6043,126.7832,124.5882,125.9354,28074400
AAPL,2019-08-15,48.8109,49.2139,47.9017,48.3983,108909600
AMZN,2019-08-15,89.0995,89.4,88.098,88.806,75182000
GOOGL,2019-08-15,57.908,58.304,57.6389,57.9521,28506000
AAPL,2019-08-16,49.0076,49.6986,48.9021,49.5402,110481600
AMZN,2019-08-16,89.6445,90.1455,89.2275,89.6285,60360000
GOOGL,2019-08-16,58.5206,58.6717,58.1345,58.4423,24916000
MSFT,2019-08-16,127.0659,128.5544,126.9152,128.2435,24449100
MSFT,2019-08-19,129.8638,130.5233,128.9595,130.3914,24355700
AAPL,2019-08-19,50.5286,51.0348,50.3871,50.4638,97654400
AMZN,2019-08-19,90.904,91.3,90.6305,90.806,56326000
GOOGL,2019-08-19,59.0677,59.938,58.9969,59.4944,24450000
AAPL,2019-08-20,50.591,51.1836,50.4566,50.4662,107537200
AMZN,2019-08-20,90.725,90.841,89.994,90.069,38590000
GOOGL,2019-08-20,59.2422,59.3735,58.6326,58.6564,20206000
MSFT,2019-08-20,130.203,130.674,129.2892,129.308,21170800
MSFT,2019-08-21,130.5233,131.4088,130.0051,130.7493,14970300
AAPL,2019-08-21,51.0972,51.2555,50.7637,51.0132,86141600
AMZN,2019-08-21,90.9695,91.479,90.75,91.177,40636000
GOOGL,2019-08-21,59.2655,59.5004,58.874,59.0553,14152000
AAPL,2019-08-22,51.1452,51.445,50.5598,50.97,89014800
AMZN,2019-08-22,91.4,91.4705,90.005,90.233,53070000
GOOGL,2019-08-22,59.1654,59.4122,58.4274,59.0524,17352000
MSFT,2019-08-22,130.6269,131.1356,128.3942,129.7979,18697000
MSFT,2019-08-23,129.242,130.3349,125.1064,125.6622,38508600
AAPL,2019-08-23,50.2431,50.8717,48.2207,48.6142,187272000
AMZN,2019-08-23,89.6515,90.245,87.2615,87.481,105416000
GOOGL,2019-08-23,58.7377,59.2581,56.9946,57.172,36254000
AAPL,2019-08-26,49.3867,49.7058,49.1948,49.5378,104174400
AMZN,2019-08-26,88.3455,88.5,87.1755,88.4435,61600000
GOOGL,2019-08-26,57.463,58.078,57.235,58.0443,21166000
MSFT,2019-08-26,127.1695,127.7065,126.1426,127.6029,20312600
MSFT,2019-08-27,128.4884,128.7993,126.8586,127.876,23102100
AAPL,2019-08-27,49.8665,50.032,48.8277,48.9788,103493200
AMZN,2019-08-27,88.7865,88.97,87.334,88.0915,60394000
GOOGL,2019-08-27,58.6301,58.7292,57.7162,58.0265,23460000
AAPL,2019-08-28,48.9644,49.3531,48.7773,49.3075,63755200
AMZN,2019-08-28,87.75,88.393,87.2025,88.2125,48394000
GOOGL,2019-08-28,57.7316,58.4071,57.5026,58.1717,16810000
MSFT,2019-08-28,127.0658,127.8949,125.813,127.7064,17393300
MSFT,2019-08-29,129.2986,130.4197,128.9783,130.1181,20168700
AAPL,2019-08-29,50.02,50.2167,49.5786,50.1424,83962000
AMZN,2019-08-29,89.15,89.9275,88.8625,89.32,60302000
GOOGL,2019-08-29,58.7996,59.4325,58.7431,59.1872,19636000
AAPL,2019-08-30,50.4183,50.4878,49.7081,50.0776,84573600
AMZN,2019-08-30,89.8745,89.987,88.2285,88.8145,61174000
GOOGL,2019-08-30,59.49,59.49,58.7649,59.0033,18064000
MSFT,2019-08-30,131.0885,131.1167,128.3753,129.8733,23940100
MSFT,2019-09-03,128.6956,129.2515,127.8384,128.1587,18869300
AAPL,2019-09-03,49.5234,49.6554,48.9932,49.3483,80092000
AMZN,2019-09-03,88.5,90.04,88.4,89.492,70860000
GOOGL,2019-09-03,58.5731,58.9314,57.6741,57.9635,25908000
AAPL,2019-09-04,49.9936,50.2551,49.7369,50.1855,76752400
AMZN,2019-09-04,90.25,90.3815,89.8115,90.031,46482000
GOOGL,2019-09-04,58.4542,58.7233,58.0617,58.5939,21312000
MSFT,2019-09-04,129.3457,129.7131,128.5732,129.6566,17995900
MSFT,2019-09-05,131.0509,132.2472,130.7211,131.9364,26101800
AAPL,2019-09-05,50.8597,51.3323,50.7421,51.1667,95654800
AMZN,2019-09-05,91.0975,92.1,90.779,92.036,66216000
GOOGL,2019-09-05,59.1584,60.1665,59.1104,60.0768,26394000
AAPL,2019-09-06,51.3515,51.4402,50.982,51.162,77449200
AMZN,2019-09-06,91.911,92.0325,91.32,91.6755,49938000
GOOGL,2019-09-06,59.9256,60.1145,59.6342,59.7859,18972000
MSFT,2019-09-06,131.9175,132.0588,130.1935,131.0414,20824500
MSFT,2019-09-09,131.503,131.6538,128.5544,129.553,25773900
AAPL,2019-09-09,51.541,51.9248,50.6366,51.3803,109237600
AMZN,2019-09-09,92.05,92.5,91.2305,91.5675,59990000
GOOGL,2019-09-09,59.8235,60.4911,59.1342,59.7338,31854000
AAPL,2019-09-10,51.3059,52.0064,50.7901,51.9872,127111600
AMZN,2019-09-10,91.1375,91.2905,90.267,91.0275,52278000
GOOGL,2019-09-10,59.2789,59.9682,59.2749,59.7551,27922000
MSFT,2019-09-10,128.8747,128.9594,126.7173,128.1964,28903400
MSFT,2019-09-11,128.0362,128.3754,127.2637,128.234,24726100
AAPL,2019-09-11,52.3159,53.669,52.2343,53.6402,177158400
AMZN,2019-09-11,90.607,91.671,90.454,91.1495,48656000
GOOGL,2019-09-11,59.6654,60.5863,59.5856,60.4639,23522000
AAPL,2019-09-12,53.9305,54.3191,53.465,53.5202,128906800
AMZN,2019-09-12,91.8815,92.683,91.714,92.1775,56470000
GOOGL,2019-09-12,60.6358,61.575,60.5907,61.2058,31644000
MSFT,2019-09-12,129.8638,130.4008,128.9406,129.553,27010000
MSFT,2019-09-13,129.7979,130.0617,128.658,129.3645,23363100
AAPL,2019-09-13,52.7789,52.9684,52.064,52.479,159053200
AMZN,2019-09-13,92.1005,92.306,91.7585,91.967,39426000
GOOGL,2019-09-13,61.064,61.5071,60.8147,61.4566,23676000
AAPL,2019-09-16,52.2343,52.8101,52.1935,52.7549,84632400
AMZN,2019-09-16,91.201,91.2845,90.01,90.392,73510000
GOOGL,2019-09-16,60.9813,61.4065,60.7211,61.0402,28218000
MSFT,2019-09-16,127.9609,128.7804,127.8007,128.4319,16731400
MSFT,2019-09-17,129.0254,129.5529,128.5261,129.4305,17814200
AAPL,2019-09-17,52.7693,52.9756,52.5678,52.9468,73274800
AMZN,2019-09-17,90.354,91.1995,90.205,91.1275,39648000
GOOGL,2019-09-17,61.0402,61.2073,60.6299,60.9535,20806000
AAPL,2019-09-18,53.0332,53.4626,52.6446,53.4435,101360000
AMZN,2019-09-18,90.852,91.103,89.775,90.873,50112000
GOOGL,2019-09-18,60.9714,61.2687,60.2889,61.0908,17440000
MSFT,2019-09-18,129.4022,130.6363,128.6203,130.495,23982100
MSFT,2019-09-19,132.1719,134.122,131.9552,132.8972,35772100
AAPL,2019-09-19,53.2611,53.681,52.8677,53.0092,88242400
AMZN,2019-09-19,91.051,91.6285,90.895,91.075,40630000
GOOGL,2019-09-19,61.0744,61.6702,61.0739,61.3931,16554000
AAPL,2019-09-20,53.11,53.3931,52.172,52.2343,221652400
AMZN,2019-09-20,91.0855,91.5315,89.046,89.708,106838000
GOOGL,2019-09-20,61.1399,61.5938,60.6413,60.9515,37692000
MSFT,2019-09-20,132.8407,133.4437,130.2407,131.3617,39167300
MSFT,2019-09-23,131.1639,131.5407,130.4197,131.0791,17139300
AAPL,2019-09-23,52.527,52.7405,52.2151,52.4718,76662000
AMZN,2019-09-23,88.85,89.635,88.366,89.265,58446000
GOOGL,2019-09-23,60.7895,61.4392,60.6512,61.1919,20798000
AAPL,2019-09-24,53.026,53.3763,52.1048,52.2223,124763200
AMZN,2019-09-24,89.5305,89.7855,86.7775,87.0805,92320000
GOOGL,2019-09-24,61.4551,61.8074,60.0,60.3811,35804000
MSFT,2019-09-24,132.2284,132.5393,128.95,129.421,29773200
MSFT,2019-09-25,129.5341,131.8516,128.1493,131.2863,21382000
AAPL,2019-09-25,52.4311,53.1388,52.0928,53.026,87613600
AMZN,2019-09-25,87.368,88.65,86.15,88.4165,69864000
GOOGL,2019-09-25,60.2661,61.8525,59.9286,61.7495,26798000
AAPL,2019-09-26,52.7789,53.0044,52.4982,52.7525,75334000
AMZN,2019-09-26,88.1395,88.1685,86.575,86.992,70736000
GOOGL,2019-09-26,61.5611,61.6865,61.0497,61.5686,23166000
MSFT,2019-09-26,131.3617,132.0588,130.4196,131.4559,17456600
MSFT,2019-09-27,132.0306,132.2284,128.7334,129.7508,22477700
AAPL,2019-09-27,52.9085,53.0092,52.1264,52.4958,101408000
AMZN,2019-09-27,87.4,87.456,85.691,86.2725,78144000
GOOGL,2019-09-27,61.5953,61.7024,60.226,60.7587,34122000
AAPL,2019-09-30,52.9948,53.8777,52.9684,53.7313,103909600
AMZN,2019-09-30,86.3495,86.873,85.461,86.7955,52894000
GOOGL,2019-09-30,60.4936,60.8311,60.1377,60.5204,24470000
MSFT,2019-09-30,130.0522,131.1545,129.7979,130.9754,17280900
MSFT,2019-10-01,131.569,132.1248,129.0631,129.129,21466600
AAPL,2019-10-01,53.9952,54.7509,53.7865,53.8801,139223200
AMZN,2019-10-01,87.3,87.78,86.4205,86.7825,61690000
GOOGL,2019-10-01,60.5873,61.1012,59.7477,59.77,24504000
AAPL,2019-10-02,53.513,53.6378,52.2823,52.5294,138449200
AMZN,2019-10-02,86.387,86.4445,85.25,85.6615,66022000
GOOGL,2019-10-02,59.2992,59.4112,58.1162,58.3783,33030000
MSFT,2019-10-02,128.3565,128.4696,125.8412,126.8492,30521700
MSFT,2019-10-03,127.1318,128.8275,125.502,128.3847,24132900
AAPL,2019-10-03,52.4023,53.0092,51.6106,52.9756,114426000
AMZN,2019-10-03,85.65,86.25,84.253,86.221,69364000
GOOGL,2019-10-03,58.647,59.0266,57.6458,58.9488,28368000
AAPL,2019-10-04,54.132,54.5758,53.7121,54.4606,138478800
AMZN,2019-10-04,86.301,87.029,85.9615,86.9825,49438000
GOOGL,2019-10-04,59.1897,60.0902,59.0251,60.0158,24282000
MSFT,2019-10-04,128.8275,130.2407,128.5167,130.1181,22897700
MSFT,2019-10-07,129.195,130.1747,129.0819,129.1761,15303700
AAPL,2019-10-07,54.2831,55.1612,54.18,54.4726,122306000
AMZN,2019-10-07,86.5815,87.3915,86.185,86.633,43094000
GOOGL,2019-10-07,59.8196,60.4098,59.6887,59.8815,17040000
AAPL,2019-10-08,54.1752,54.7125,53.8177,53.8345,111820000
AMZN,2019-10-08,86.1245,86.35,85.25,85.2755,50840000
GOOGL,2019-10-08,59.4117,59.8131,58.9513,58.9835,20086000
MSFT,2019-10-08,129.1384,129.779,127.763,127.8101,25550500
MSFT,2019-10-09,129.4964,130.6646,129.0348,130.2312,19749900
AAPL,2019-10-09,54.4654,54.6478,54.132,54.4654,74770400
AMZN,2019-10-09,85.9805,86.4975,85.718,86.0995,40870000
GOOGL,2019-10-09,59.5386,59.8919,59.3795,59.5916,15948000
AAPL,2019-10-10,54.6813,55.2835,54.5302,55.1995,113013600
AMZN,2019-10-10,86.262,86.9145,85.6875,86.013,51504000
GOOGL,2019-10-10,59.4033,60.2468,59.3666,59.942,12842000
MSFT,2019-10-10,130.4667,131.5784,130.2407,131.0414,17654600
MSFT,2019-10-11,132.0023,132.8596,131.4182,131.5878,25446000
AAPL,2019-10-11,55.8857,57.0108,55.7321,56.6678,166795600
AMZN,2019-10-11,87.146,87.2725,86.493,86.596,65100000
